merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1900r_600000_10000_3000_s6.txt , 1752 , 1835 , 1512 , 1584 , 762784 , 153
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1300r_600000_10000_3000_s9999.txt , 1228 , 1247 , 554 , 569 , 471385 , 34
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1700r_600000_10000_3000_s1080.txt , 1536 , 1628 , 1420 , 1494 , 680057 , 163
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1700r_600000_10000_3000_s1048575.txt , 1560 , 1651 , 1383 , 1464 , 632227 , 169
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1000r_600000_10000_3000_s699.txt , 975 , 981 , 309 , 309 , 377158 , 3
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1500r_600000_10000_3000_s12345.txt , 1368 , 1423 , 1162 , 1211 , 574896 , 102
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1600r_600000_10000_3000_s777.txt , 1512 , 1566 , 1307 , 1338 , 606368 , 78
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1000r_600000_10000_3000_s9199.txt , 951 , 951 , 88 , 88 , 387588 , 0
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec2000r_600000_10000_3000_s1920.txt , 1776 , 1953 , 1620 , 1768 , 784547 , 307
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec2000r_600000_10000_3000_s4192.txt , 1800 , 1932 , 1624 , 1738 , 754046 , 238
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1300r_600000_10000_3000_s777.txt , 1224 , 1248 , 570 , 590 , 500630 , 42
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1800r_600000_10000_3000_s262144.txt , 1680 , 1744 , 1126 , 1183 , 711061 , 118
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1200r_600000_10000_3000_s104857.txt , 1135 , 1151 , 442 , 452 , 448542 , 21
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1500r_600000_10000_3000_s678.txt , 1368 , 1440 , 1177 , 1233 , 574955 , 126
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1600r_600000_10000_3000_s262144.txt , 1464 , 1505 , 1184 , 1220 , 603132 , 77
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1800r_600000_10000_3000_s4192.txt , 1608 , 1713 , 1393 , 1472 , 656937 , 172
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1100r_600000_10000_3000_s212223.txt , 1030 , 1032 , 287 , 287 , 348261 , 0
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1800r_600000_10000_3000_s1990.txt , 1608 , 1693 , 1337 , 1404 , 682856 , 143
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1600r_600000_10000_3000_s1048575.txt , 1464 , 1534 , 1247 , 1308 , 576613 , 131
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1900r_600000_10000_3000_s167.txt , 1680 , 1870 , 1633 , 1786 , 767427 , 329
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1800r_600000_10000_3000_s678.txt , 1584 , 1739 , 1398 , 1510 , 683959 , 254
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1800r_600000_10000_3000_s1911.txt , 1608 , 1747 , 1447 , 1573 , 643332 , 267
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1100r_600000_10000_3000_s1920.txt , 1038 , 1038 , 99 , 99 , 397822 , 0
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1700r_600000_10000_3000_s699.txt , 1560 , 1659 , 1338 , 1419 , 682583 , 168
